Title,URL,Idx
Trump gives 'fake news' sneer at polls critical of travel ban order - The ...,https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/trump-gives-fake-news-sneer-at-polls-critical-of-travel-ban-order/,194
ACLU: Supreme Court decision allows for 'only the narrowest' travel ban,https://www.washingtonpost.com/news/post-nation/wp/2017/06/26/aclu-supreme-court-decision-allows-for-only-the-narrowest-travel-ban/,195
Can eating lead to understanding? In the case of Trump's travel ban ...,https://www.washingtonpost.com/news/food/wp/2017/02/07/can-eating-lead-to-understanding-in-the-case-of-trumps-travel-ban-some-hope-so/,196
"Trump asked for a 'Muslim ban,' Giuliani says — and ordered a ...",https://www.washingtonpost.com/news/the-fix/wp/2017/01/29/trump-asked-for-a-muslim-ban-giuliani-says-and-ordered-a-commission-to-do-it-legally/,197
U.S. soccer has never known borders. President Trump's travel ban ...,https://www.washingtonpost.com/news/soccer-insider/wp/2017/01/29/u-s-soccer-community-worries-about-how-immigration-ban-will-affect-its-image/,198
"Amid protests and confusion, Trump defends executive order: 'This is ...",https://www.washingtonpost.com/national/health-science/trump-gives-no-sign-of-backing-down-from-travel-ban/2017/01/29/4ffe900a-e620-11e6-b82f-687d6e6a3e7c_story.html,199
Trump is set to introduce a new 'Muslim ban.' This one is nonsense ...,https://www.washingtonpost.com/blogs/plum-line/wp/2017/02/21/trump-is-set-to-introduce-a-new-muslim-ban-this-one-is-nonsense-too/,200
"Trump's new travel order is self-defeating— and maybe legal, too ...",https://www.washingtonpost.com/opinions/trumps-new-travel-order-is-self-defeating-and-maybe-legal-too/2017/03/17/95171a6c-0a93-11e7-93dc-00f9bdd74ed1_story.html,201
"Stephen Miller says White House will fight for travel ban, advances ...",https://www.washingtonpost.com/news/powerpost/wp/2017/02/12/stephen-miller-says-white-house-will-fight-for-travel-ban-advances-false-voter-fraud-claims/,202
"Amid criticism, the Wall Street Journal lifts a ban on the term 'majority ...",https://www.washingtonpost.com/news/the-fix/wp/2017/01/31/covering-trumps-travel-ban-the-wall-street-journal-bans-the-term-majority-muslim/,203
Federal judge temporarily blocks Trump's entry order nationwide - The ...,https://www.washingtonpost.com/world/national-security/federal-judge-temporarily-blocks-trumps-immigration-order-nationwide/2017/02/03/9b734e1c-ea54-11e6-bf6f-301b6b443624_story.html,204
NFL players' union expresses support for Muslim players in wake of ...,https://www.washingtonpost.com/news/sports/wp/2017/02/02/nfl-players-union-expresses-support-for-muslim-players-in-wake-of-trumps-travel-ban/,205
U.S. Soccer Coach Bruce Arena on Trump's travel ban: 'It's sad' - The ...,https://www.washingtonpost.com/news/soccer-insider/wp/2017/02/02/u-s-soccer-coach-bruce-arena-on-trumps-travel-ban-i-think-its-sad/,206
