K,WCSSD-Mean,WCSSD-Std-Dev,Purity,NMI
466,2142.49777422,19.1840321768,0.428661077394,0.275153787833
467,2142.13182613,21.4273855771,0.431737680261,0.274781218114
468,2141.19179195,25.3320025864,0.42875789751,0.273188168762
469,2136.76275825,21.1024475707,0.425045543241,0.273500849444
470,2134.96876565,22.3687332928,0.424189482675,0.274753027098
471,2143.34586555,25.1133996132,0.43222403174,0.277158843947
472,2143.81154787,25.0240725583,0.425549273876,0.275844744854
473,2145.98909837,23.6836508171,0.427085693264,0.273627463796
474,2146.96126122,25.5185485454,0.427865015852,0.274347639683
475,2132.93419517,19.5789991129,0.428924749739,0.27735989429
476,2140.11118207,18.8192630221,0.438343590693,0.276365055432
477,2130.09961091,20.8399661363,0.428278930785,0.272433293593
478,2124.04946385,16.6371204283,0.43241948469,0.27780790346
479,2138.71147272,18.9447305236,0.432862732528,0.274804982739
480,2126.79370754,13.2056527036,0.43769258936,0.276405812602
481,2122.78716645,21.2743850541,0.42838132881,0.279810203569
482,2126.2121494,13.0768006017,0.434520421024,0.275884367419
483,2117.01417189,25.3570733024,0.435406920064,0.273124981227
484,2117.15533891,22.2399956009,0.444563931483,0.276471840336
485,2118.48678773,22.2932462072,0.440942798242,0.276993058714
486,2121.08476436,25.0690395415,0.42943149094,0.276482415275
487,2114.72331106,20.8263416192,0.429044073541,0.27688811235
488,2119.75179728,16.6891742119,0.432766100243,0.276140872826
489,2111.60307002,18.7510684211,0.432117702517,0.274758662985
490,2112.29227816,17.2003307961,0.436587954222,0.276808431661
491,2118.57375786,13.615531727,0.435304707467,0.274055310257
492,2108.1113493,25.2626547566,0.442802412775,0.277441011247
493,2104.72652515,20.5601266097,0.434577646434,0.277228986209
494,2115.71535797,29.7032877525,0.439523061766,0.276518431271
495,2119.61324036,19.2890994883,0.439663904948,0.274773511193
496,2109.6702618,22.4821723601,0.439989459245,0.279906224312
497,2105.48152056,17.6379742942,0.436478548707,0.277724473658
498,2113.02528055,18.3516608027,0.437144904675,0.276764949255
499,2113.46844919,21.490804035,0.435483368237,0.281798230254
500,2113.37479042,21.2757758942,0.437153993536,0.278390337035
501,2100.53980957,18.8667037586,0.436705195393,0.275321894926
502,2115.48691718,22.4464295626,0.431008044261,0.276553881394
503,2109.83051762,19.4275649377,0.431680519039,0.273178341917
504,2104.9793469,21.0655490832,0.435639523382,0.276195676003
505,2100.99851112,18.3401841524,0.44880743507,0.275334437779
506,2108.17526538,19.3470204165,0.438512994942,0.277550512278
507,2101.44425613,20.196274364,0.445781582287,0.280962342134
508,2101.68811896,22.3623385562,0.44307817766,0.278643544194
509,2108.9785979,24.4089837493,0.436929686082,0.277114675406
510,2102.20091366,13.6506063099,0.447793331583,0.280991703846
511,2097.9931574,19.9280936521,0.435793857306,0.280110204083
512,2099.45078521,17.5038134863,0.441453527701,0.27635936305
513,2089.66046205,21.6818395356,0.439708976201,0.276899751887
514,2088.96095047,15.4215289692,0.440308649638,0.279069262264
515,2094.61137198,20.3190544724,0.454805823577,0.277950649258
516,2092.39217338,21.5057401624,0.440666549118,0.275686879592
517,2085.2886093,19.1766833571,0.443961371308,0.280916523651
518,2092.18302515,23.8747475,0.440549780719,0.278320432571
519,2086.16332071,13.7674259762,0.442836877896,0.279500348462
520,2087.98349666,13.6128032715,0.439846928219,0.281656689743
521,2091.6163301,15.1049603249,0.442302344192,0.281497439958
522,2095.84829564,16.4818533127,0.441954127293,0.282549446307
523,2089.89307277,15.2133333764,0.438989288518,0.276913217677
524,2090.03145769,20.1129456857,0.44215331015,0.278837720655
525,2084.39720453,18.0796755928,0.442615671492,0.27993881361
526,2085.59385695,22.0928028206,0.44443152581,0.279461916932
527,2088.34610462,21.9246959662,0.446671737696,0.280923664589
528,2082.67145311,19.9728051406,0.444036800956,0.278868012763
529,2084.99488452,25.3382079124,0.451957734725,0.287891813963
530,2075.05552476,15.5193835709,0.450423737273,0.279986395337
531,2087.62769899,25.8066217782,0.443714357911,0.278428438098
532,2076.56141921,20.9376608641,0.444294413693,0.281526101055
533,2083.18385748,21.6745654034,0.445826692425,0.281798456364
534,2070.27783325,17.2843757562,0.447606796306,0.281906356831
535,2077.7156168,19.2452632852,0.450684936421,0.283946355625
536,2073.56563109,25.2168622023,0.451327438048,0.280648595299
537,2070.75907562,21.4450109599,0.454039886054,0.280019274731
538,2077.38714373,25.2504965914,0.449128763184,0.284063943261
539,2067.19945364,35.2920902396,0.445466133032,0.280365960125
540,2076.28296763,20.004994975,0.459575741217,0.285377270427
541,2073.39964067,18.0156071665,0.451384418388,0.279869132466
542,2067.15388553,21.1249532948,0.444833317068,0.276921147209
543,2073.17778288,21.7044291094,0.442119799059,0.277964794708
544,2077.20510053,29.4000549904,0.447296570379,0.277610218287
545,2062.88541649,21.7162616005,0.450773574698,0.278752241999
546,2070.4239348,22.4085218599,0.448342710573,0.282578202827
547,2067.33620351,21.8686423024,0.44574787492,0.280506307557
548,2062.21697836,22.6364141214,0.454100010455,0.281411024726
549,2057.13549239,19.7778267065,0.456803328618,0.281669594334
550,2061.00567833,23.7127034167,0.467404898364,0.281979764646
551,2063.6194404,25.1891420629,0.447533534976,0.280026059271
552,2068.94632455,27.4045686389,0.453709860299,0.281829163454
553,2047.40904237,16.8392085184,0.453252537399,0.285779937324
554,2057.56559165,19.0289195596,0.458241805923,0.279943612087
555,2061.15257373,12.7049421076,0.455853805565,0.286074112645
556,2059.81887179,27.5876768935,0.44899518148,0.280865559846
557,2051.00344872,20.7610368366,0.458122786336,0.284985079519
558,2055.09102146,24.7354633944,0.454963616682,0.282540869329
559,2056.79399135,15.192564898,0.447859542032,0.280362221157
560,2048.13288673,21.9359465301,0.458487765658,0.285871728888
561,2048.71050773,25.4384160855,0.455539483666,0.280615896334
562,2050.38626608,16.6498011424,0.456015701932,0.280938399344
563,2052.5861643,17.4799722288,0.449523693621,0.279854255119
564,2047.54884238,19.6677106478,0.470186297072,0.286481867308
565,2051.32230847,16.8442497992,0.454664874435,0.283688971813
566,2045.78963728,16.0888824836,0.467225026405,0.287338332728
567,2048.40226638,18.7881854194,0.456411444356,0.282632961018
568,2043.21961456,20.6104071587,0.453953964021,0.280370018157
569,2044.47889121,17.7334544963,0.459403880476,0.282310516716
570,2050.59803142,15.8575046453,0.461007881641,0.282588555447
571,2039.87585781,21.9856797519,0.466459033857,0.288969015054
572,2048.79889069,24.4656249737,0.460712495776,0.28193507701
573,2048.84465039,24.177847107,0.45860572349,0.285986159968
574,2036.57559347,16.8827513855,0.461485816692,0.283896951505
575,2037.08333239,23.8557840454,0.464226060767,0.28604572524
576,2040.1877994,21.2423486535,0.46113656485,0.284670507659
577,2038.01824603,23.6453979506,0.459614300689,0.284452288282
578,2039.47171253,25.7539898654,0.461957487245,0.284517753495
579,2032.81655136,17.3488009014,0.458217296527,0.289130493205
580,2033.56400101,14.6093077723,0.452001195328,0.281162442126
581,2043.84523476,16.3318717504,0.460093054686,0.288211687532
582,2041.01809737,25.0736895156,0.456192614824,0.279887400091
583,2030.20455987,20.3714442007,0.46486104322,0.285476174439
584,2039.76664555,30.5442498883,0.453598040627,0.286822178742
585,2022.35974752,14.5482696551,0.460337225988,0.281261436589
586,2020.41354019,20.665078422,0.458516888952,0.282159034462
587,2028.52288498,16.1158952557,0.463192394359,0.287458390573
588,2035.59773847,15.0887559188,0.457718087208,0.284821711098
589,2025.39531926,20.1317271114,0.462381885497,0.283746893052
590,2028.92405455,17.2791849177,0.463333026861,0.285126053343
591,2021.57457094,21.2282902425,0.464491068457,0.282398927679
592,2030.22307605,23.5775654952,0.459256340558,0.281305102381
593,2026.39042404,18.2044337466,0.466951486742,0.285814149346
594,2023.84947191,23.8026584264,0.458528279281,0.283296029277
595,2020.33324615,17.3409255608,0.469602831826,0.2861083521
596,2023.87632575,18.4071881201,0.46541315789,0.284763498746
597,2022.64399478,20.3533371083,0.463630364842,0.284759227368
598,2018.72497619,26.628078832,0.463812708056,0.295120822953
599,2015.3985878,18.3001856431,0.466381377956,0.286838576826
600,2010.92665368,22.4168073268,0.46626843512,0.286814849612
601,2022.37145628,22.4955922326,0.465346587779,0.285951310778
602,2014.46136865,21.2422097073,0.46220604147,0.281464851475
603,2008.53998133,19.2801408969,0.463967871356,0.284796106975
604,2018.42069278,22.9954668029,0.464779890288,0.287402092873
605,2003.95499958,16.9240964332,0.466564849436,0.283992720227
606,2016.42054191,22.7900082096,0.467921137887,0.283105270838
607,2016.48664286,26.9839393201,0.464624810836,0.287022044063
608,2010.89223073,30.5567270727,0.476455495285,0.287400816398
609,2009.69686009,21.1041409668,0.469272768919,0.28518723246
610,2006.35748401,18.1143081937,0.468970448873,0.286953081973
611,2004.58893216,25.617355532,0.472788003436,0.286639134311
612,2007.91249288,35.7743177643,0.471958963004,0.286024767641
613,2006.25929823,23.5713475749,0.464247816815,0.284352917778
614,2013.7847217,24.1142703044,0.463014670471,0.28436098834
615,2003.51175054,15.5671066343,0.465199700272,0.284409311943
616,2001.07498652,20.6750417439,0.468390058451,0.285842220629
617,2003.05506522,9.85340121603,0.469302795965,0.287472481933
618,1994.55712274,25.6661190212,0.484811370214,0.292027687405
619,1993.29071815,23.1792880816,0.475044007068,0.286487410189
620,2001.44510312,17.9867762327,0.470773366011,0.286498610598
621,1992.36117213,13.1290768567,0.479681842507,0.295796781464
622,1999.61853516,12.5819705575,0.474460408061,0.283833174576
623,1994.24806679,16.5517198938,0.474908983251,0.286874285793
624,1999.84364807,22.5536808369,0.470299901646,0.28341636786
625,1992.26421502,20.7870217551,0.469558779799,0.286245319505
626,1990.00983665,16.5383828635,0.468491280961,0.288005060619
627,1989.56242063,18.2539368562,0.474414583622,0.285184646119
628,1998.25175611,15.0520063695,0.466754983689,0.285586674189
629,1985.92578331,18.3854276988,0.465435592175,0.284533393939
630,1985.42552021,21.0679613365,0.480058985242,0.286453074655
631,1982.68685719,17.9187533214,0.466655016338,0.284319540252
632,1975.49841994,15.1615169611,0.47173224359,0.285004748477
633,1982.47669297,18.2690622659,0.469265522487,0.28481929799
634,1992.01529309,16.3758967523,0.469711282423,0.28498226431
635,1980.90246722,19.4022673444,0.474289259561,0.290197946183
636,1979.99016453,18.4161819806,0.479114703841,0.288656997376
637,1974.83051652,23.1526392749,0.476330349839,0.287922040627
638,1993.93624308,24.8797103938,0.468892625499,0.287945157862
639,1990.6811702,17.1017618453,0.46618641791,0.287938820117
640,1987.69331799,22.8332283393,0.477145770681,0.291053375068
641,1986.13646807,18.7820247695,0.472550315696,0.286356819409
642,1983.45058955,23.7836887736,0.478198080331,0.290787036578
643,1980.80808941,11.3005072809,0.476332210059,0.287257249351
644,1974.20249157,18.6671939503,0.482525518374,0.289632056503
645,1982.46487502,22.5841487703,0.47685368249,0.288210822154
646,1973.10073491,18.2126432934,0.475968888429,0.288388906825
647,1978.99321184,17.9491974866,0.471882680542,0.288465663035
648,1977.28601594,22.0159499769,0.474525297206,0.288798868728
649,1966.24933382,18.4249521457,0.47284851575,0.286273674122
650,1973.04585814,20.8492229936,0.474188067133,0.282369433695
651,1962.09627063,17.1479440367,0.476342374563,0.288096859189
652,1960.35038319,21.0578663786,0.482613651765,0.289439662142
653,1951.61040529,17.9914225196,0.477858745292,0.282113858208
654,1963.43852175,21.3216893893,0.476920654469,0.289138261425
655,1940.9054185,11.5122241733,0.485805698135,0.287307334463
656,1944.01070363,16.7352136471,0.479488652639,0.286303113617
657,1948.28995641,20.3726762418,0.480198151306,0.28707352813
658,1943.36106438,15.0277087618,0.481276687804,0.286792035238
659,1933.45330668,14.4361958391,0.487288445046,0.287866879261
